170913 10:55:45.936 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.936 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.936 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.936 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.936 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.936 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.936 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.936 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.936 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.937 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.937 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.937 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.937 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.937 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.937 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.937 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.937 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.937 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.937 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.937 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.937 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.937 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.937 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.937 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.938 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.938 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.938 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.938 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.938 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.938 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.938 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.938 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.938 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.938 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.938 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.938 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.938 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.938 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.938 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.938 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.939 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.939 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.939 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.939 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.939 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.939 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.939 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.939 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.939 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.939 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.939 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.939 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.939 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.939 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.939 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.940 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.940 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.940 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.940 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.940 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.940 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.940 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.940 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.940 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.941 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.941 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.942 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.942 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.942 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.942 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.942 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.942 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.942 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.942 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.942 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.942 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.942 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.942 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.943 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.943 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.943 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.943 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.943 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.943 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.943 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.943 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.943 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.943 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.943 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.943 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.943 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.943 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.943 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.943 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.944 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.944 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.944 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.944 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.944 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.944 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.944 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.944 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.944 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.944 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.944 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.944 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.944 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.944 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.944 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.945 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.945 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.945 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.945 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.945 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.945 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.945 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.945 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.945 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.945 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.945 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.945 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.945 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.945 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.946 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.946 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.946 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.946 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.946 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.946 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.946 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.946 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.946 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.946 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.946 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.946 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.946 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.946 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.947 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.947 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.947 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.947 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.947 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.947 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.947 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
170913 10:55:45.947 | INFO  | (SkellefteaOpenDataAdapter.java:convertCSV:214:pool-2-thread-1) | Cannot read one record due to miss match in header and file length-------------------------------------------------
